日期,季节,AQI,质量等级,PM2.5,PM10,NO2,CO,SO2,O3_8h
2021-10-12,秋,53,良,28,49,42,0.5,3,72
2021-10-13,秋,42,优,17,42,32,0.5,3,54
2021-10-14,秋,32,优,7,26,16,0.3,3,63
2021-10-15,秋,32,优,4,19,10,0.2,3,63
2021-10-16,秋,41,优,15,41,31,0.4,2,46
2021-10-17,秋,58,良,33,66,39,0.5,3,45
2021-10-18,秋,31,优,6,20,19,0.3,3,61
2021-10-19,秋,48,优,23,48,36,0.4,2,47
2021-10-20,秋,35,优,14,35,25,0.4,2,62
2021-10-21,秋,35,优,10,30,27,0.3,3,70
2021-10-22,秋,54,良,30,57,41,0.4,3,57
2021-10-23,秋,92,良,68,81,49,0.7,4,66
2021-10-24,秋,153,中度污染,117,109,56,0.9,3,77
2021-10-25,秋,72,良,52,57,33,0.6,3,69
2021-10-26,秋,39,优,8,32,31,0.3,3,63
2021-10-27,秋,51,良,19,52,39,0.5,3,46
2021-10-28,秋,93,良,69,93,60,0.8,5,47
2021-10-29,秋,122,轻度污染,92,95,53,0.9,3,68
2021-10-30,秋,53,良,22,55,20,0.4,3,63
2021-10-31,秋,82,良,60,73,48,0.9,3,28
2021-11-01,秋,92,良,68,76,51,0.8,2,20
2021-11-02,秋,125,轻度污染,95,86,50,0.8,2,32
2021-11-03,秋,165,中度污染,125,103,50,0.9,2,34
2021-11-04,秋,193,中度污染,145,112,49,1.1,2,33
2021-11-05,秋,107,轻度污染,80,73,30,1.0,3,47
2021-11-06,秋,29,优,3,5,6,0.3,3,58
2021-11-07,秋,32,优,4,14,8,0.2,3,63
2021-11-08,秋,34,优,4,13,9,0.5,2,67
2021-11-09,秋,36,优,4,15,12,0.2,3,71
2021-11-10,秋,32,优,5,16,13,0.2,2,63
2021-11-11,秋,42,优,14,41,33,0.4,3,53
2021-11-12,秋,56,良,20,61,33,0.5,3,60
2021-11-13,秋,62,良,22,73,37,0.5,3,44
2021-11-14,秋,75,良,34,99,35,0.6,4,40
2021-11-15,秋,72,良,52,87,43,0.8,3,30
2021-11-16,秋,109,轻度污染,82,95,53,1.0,3,28
2021-11-17,秋,128,轻度污染,97,96,60,1.1,3,17
2021-11-18,秋,37,优,14,37,29,0.5,3,50
2021-11-19,秋,59,良,30,68,43,0.7,2,17
2021-11-20,秋,91,良,28,131,20,0.5,2,55
2021-11-21,秋,29,优,7,29,12,0.2,2,56
2021-11-22,秋,53,良,17,47,42,0.5,3,35
2021-11-23,秋,65,良,31,80,49,0.7,3,30
2021-11-24,秋,69,良,37,87,51,0.8,3,34
2021-11-25,秋,53,良,21,56,39,0.5,2,53
2021-11-26,秋,79,良,58,89,57,1.0,3,21
2021-11-27,秋,137,轻度污染,104,109,63,1.2,4,19
2021-11-28,秋,79,良,58,53,32,0.7,2,36
2021-11-29,秋,29,优,4,18,9,0.2,3,57
2021-11-30,秋,38,优,10,29,30,0.4,3,49
2021-12-01,冬,37,优,11,37,22,0.4,2,65
2021-12-02,冬,45,优,13,45,32,0.4,2,52
2021-12-03,冬,58,良,23,57,46,0.7,3,33
2021-12-04,冬,79,良,58,92,63,1.0,4,15
2021-12-05,冬,43,优,18,43,27,0.4,2,63
2021-12-06,冬,49,优,16,42,39,0.5,2,37
2021-12-07,冬,68,良,42,69,54,0.7,3,12
2021-12-08,冬,123,轻度污染,93,64,59,1.0,2,5
2021-12-09,冬,78,良,57,58,40,0.7,2,33
2021-12-10,冬,41,优,20,41,23,0.5,3,62
2021-12-11,冬,28,优,5,17,13,0.2,2,56
2021-12-12,冬,57,良,24,49,45,0.6,2,27
2021-12-13,冬,69,良,48,75,55,0.8,3,21
2021-12-14,冬,87,良,64,96,58,1.2,3,13
2021-12-15,冬,51,良,20,51,18,0.4,2,63
2021-12-16,冬,29,优,8,23,14,0.3,3,57
2021-12-17,冬,45,优,17,45,33,0.4,3,57
2021-12-18,冬,70,良,34,84,56,0.7,3,26
2021-12-19,冬,76,良,37,101,53,0.8,3,41
2021-12-20,冬,59,良,27,67,37,0.6,3,38
2021-12-21,冬,54,良,34,57,37,0.7,3,32
2021-12-22,冬,63,良,45,73,44,0.9,4,14
2021-12-23,冬,29,优,6,19,10,0.3,3,58
2021-12-24,冬,29,优,5,14,8,0.3,2,58
2021-12-25,冬,28,优,10,28,21,0.3,2,49
2021-12-26,冬,57,良,23,52,45,0.6,3,32
2021-12-27,冬,65,良,35,62,52,0.9,4,22
2021-12-28,冬,42,优,11,42,20,0.3,2,65
2021-12-29,冬,36,优,11,36,21,0.3,3,67
2021-12-30,冬,62,良,21,47,49,0.7,4,30
2021-12-31,冬,52,良,24,54,33,0.6,4,65
2022-01-01,冬,32,优,13,29,25,0.3,2,48
2022-01-02,冬,50,优,23,50,39,0.5,3,41
2022-01-03,冬,58,良,33,57,46,0.9,5,30
2022-01-04,冬,84,良,62,75,50,1.0,3,24
2022-01-05,冬,79,良,58,66,48,1.0,3,40
2022-01-06,冬,113,轻度污染,85,91,62,1.3,3,16
2022-01-07,冬,73,良,53,60,43,0.9,3,60
2022-01-08,冬,65,良,47,67,43,0.9,3,26
2022-01-09,冬,33,优,18,28,19,0.4,2,65
2022-01-10,冬,33,优,11,25,26,0.4,2,44
2022-01-11,冬,36,优,15,36,26,0.4,2,58
2022-01-12,冬,29,优,11,24,23,0.4,2,52
2022-01-13,冬,92,良,68,83,51,0.9,3,25
2022-01-14,冬,59,良,42,57,30,0.6,3,63
2022-01-15,冬,32,优,10,24,25,0.4,2,48
2022-01-16,冬,42,优,17,36,33,0.5,2,54
2022-01-17,冬,70,良,49,73,56,0.9,5,21
2022-01-18,冬,79,良,58,79,41,1.2,6,29
2022-01-19,冬,55,良,39,44,24,0.5,2,42
2022-01-20,冬,80,良,59,56,35,0.8,3,32
2022-01-21,冬,130,轻度污染,99,70,49,1.5,2,25
2022-01-22,冬,160,中度污染,122,75,46,1.5,2,27
2022-01-23,冬,198,中度污染,148,87,42,1.6,2,30
2022-01-24,冬,92,良,68,64,23,0.8,3,63
2022-01-25,冬,30,优,11,15,16,0.4,3,59
2022-01-26,冬,31,优,14,18,16,0.3,3,61
2022-01-27,冬,30,优,15,22,17,0.4,3,60
2022-01-28,冬,31,优,19,28,22,0.5,2,62
2022-01-29,冬,117,轻度污染,88,112,32,1.0,3,56
2022-01-30,冬,35,优,8,14,6,0.2,2,69
2022-01-31,冬,36,优,7,12,9,0.3,2,72
2022-02-01,冬,37,优,12,19,14,0.4,2,74
2022-02-02,冬,39,优,7,13,9,0.3,2,78
2022-02-03,冬,39,优,5,10,5,0.2,2,77
2022-02-04,冬,38,优,7,13,7,0.2,2,76
2022-02-05,冬,38,优,8,16,11,0.3,2,76
2022-02-06,冬,36,优,11,21,17,0.4,2,71
2022-02-07,冬,36,优,15,26,22,0.4,2,71
2022-02-08,冬,55,良,39,56,37,0.7,4,62
2022-02-09,冬,77,良,56,80,36,0.7,3,82
2022-02-10,冬,69,良,50,74,29,0.7,3,77
2022-02-11,冬,57,良,35,63,21,0.6,4,57
2022-02-12,冬,68,良,49,68,21,0.8,2,49
2022-02-13,冬,39,优,13,17,10,0.3,2,77
2022-02-14,冬,35,优,14,20,14,0.3,2,70
2022-02-15,冬,37,优,14,21,14,0.3,2,73
2022-02-16,冬,38,优,26,37,24,0.5,3,67
2022-02-17,冬,48,优,33,44,21,0.4,2,74
2022-02-18,冬,37,优,8,15,6,0.2,2,74
2022-02-19,冬,36,优,9,21,12,0.3,2,72
2022-02-20,冬,36,优,8,19,9,0.3,2,72
2022-02-21,冬,38,优,11,19,12,0.3,2,76
2022-02-22,冬,35,优,15,27,26,0.4,2,69
2022-02-23,冬,46,优,25,46,34,0.5,3,65
2022-02-24,冬,84,良,62,103,49,0.8,5,69
2022-02-25,冬,42,优,8,20,15,0.3,2,83
2022-02-26,冬,53,良,22,55,38,0.5,3,65
2022-02-27,冬,76,良,52,102,42,0.8,7,76
2022-02-28,冬,38,优,7,19,12,0.3,2,76
2022-03-01,春,43,优,16,43,25,0.4,3,82
2022-03-02,春,61,良,26,72,28,0.6,4,74
2022-03-03,春,72,良,25,94,22,0.4,3,83
2022-03-04,春,40,优,7,31,12,0.2,2,80
2022-03-05,春,52,良,22,53,35,0.4,5,75
2022-03-06,春,53,良,26,56,34,0.5,4,82
2022-03-07,春,77,良,56,103,50,0.8,5,83
2022-03-08,春,134,轻度污染,102,171,51,1.0,7,125
2022-03-09,春,205,重度污染,155,249,48,1.2,5,146
2022-03-10,春,120,轻度污染,91,158,35,1.0,4,80
2022-03-11,春,62,良,44,70,28,0.6,2,91
2022-03-12,春,80,良,59,79,28,0.8,2,81
2022-03-13,春,52,良,32,54,18,0.5,2,95
2022-03-14,春,69,良,47,87,26,0.7,2,80
2022-03-15,春,79,良,45,108,27,0.7,3,73
2022-03-16,春,41,优,18,41,18,0.5,3,57
2022-03-17,春,62,良,44,55,25,0.6,3,38
2022-03-18,春,44,优,24,28,18,0.4,3,88
2022-03-19,春,53,良,37,52,29,0.4,2,84
2022-03-20,春,42,优,9,15,15,0.2,2,84
2022-03-21,春,36,优,16,29,23,0.3,2,72
2022-03-22,春,75,良,55,75,34,0.5,2,62
2022-03-23,春,127,轻度污染,96,131,43,0.8,2,33
2022-03-24,春,95,良,0,0,28,0.5,2,68
2022-03-25,春,66,良,14,81,19,0.2,2,86
2022-03-26,春,46,优,7,29,14,0.2,2,91
2022-03-27,春,70,良,30,90,23,0.3,3,104
2022-03-28,春,77,良,54,103,27,0.5,2,67
2022-03-29,春,40,优,28,40,19,0.5,3,56
2022-03-30,春,44,优,13,19,16,0.3,3,88
2022-03-31,春,43,优,14,32,23,0.3,2,86
2022-04-01,春,44,优,13,30,20,0.3,2,88
2022-04-02,春,63,良,22,61,25,0.3,2,115
2022-04-03,春,93,良,69,122,27,0.5,4,149
2022-04-04,春,80,良,44,110,21,0.4,2,95
2022-04-05,春,58,良,11,65,15,0.3,2,80
2022-04-06,春,66,良,28,81,34,0.4,2,86
2022-04-07,春,119,轻度污染,90,165,35,1.0,6,175
2022-04-08,春,119,轻度污染,90,161,28,0.9,4,155
2022-04-09,春,128,轻度污染,96,173,30,1.1,4,190
2022-04-10,春,113,轻度污染,0,0,27,0.7,3,98
2022-04-11,春,69,良,14,87,12,0.3,3,103
2022-04-12,春,67,良,28,62,17,0.4,2,120
2022-04-13,春,46,优,11,29,15,0.2,3,92
2022-04-14,春,47,优,9,23,11,0.2,3,94
2022-04-15,春,49,优,13,37,20,0.2,3,98
2022-04-16,春,70,良,41,89,38,0.4,3,82
2022-04-17,春,95,良,58,104,31,0.6,4,153
2022-04-18,春,70,良,48,86,30,0.4,3,124
2022-04-19,春,102,轻度污染,39,90,24,0.4,3,162
2022-04-20,春,84,良,32,0,15,0.3,3,97
2022-04-21,春,54,良,11,39,10,0.2,2,104
2022-04-22,春,80,良,37,101,26,0.5,4,136
2022-04-23,春,111,轻度污染,52,137,28,0.8,5,172
2022-04-24,春,107,轻度污染,65,155,26,1.1,4,167
2022-04-25,春,71,良,22,92,9,0.3,3,97
2022-04-26,春,38,优,9,28,10,0.2,2,75
2022-04-27,春,42,优,15,23,11,0.3,3,83
2022-04-28,春,59,良,42,61,18,0.4,2,96
2022-04-29,春,45,优,4,13,9,0.2,3,89
2022-04-30,春,50,优,11,31,18,0.2,2,99
2022-05-01,春,74,良,23,49,24,0.4,4,128
2022-05-02,春,107,轻度污染,29,70,24,0.4,3,167
2022-05-03,春,130,轻度污染,32,87,23,0.4,3,192
2022-05-04,春,126,轻度污染,34,92,17,0.5,4,188
2022-05-05,春,54,良,18,57,12,0.3,3,83
2022-05-06,春,42,优,16,33,15,0.3,3,84
2022-05-07,春,36,优,14,25,12,0.3,3,72
2022-05-08,春,57,良,18,32,16,0.3,3,108
2022-05-09,春,70,良,51,79,19,0.5,3,67
2022-05-10,春,48,优,23,41,16,0.4,3,96
2022-05-11,春,49,优,13,23,11,0.2,3,98
2022-05-12,春,46,优,5,20,10,0.2,3,92
2022-05-13,春,47,优,6,22,14,0.2,3,94
2022-05-14,春,50,优,9,23,15,0.2,3,99
2022-05-15,春,60,良,12,29,14,0.2,3,111
2022-05-16,春,101,轻度污染,30,67,25,0.4,4,161
2022-05-17,春,70,良,20,40,15,0.3,2,124
2022-05-18,春,136,轻度污染,36,76,22,0.6,4,199
2022-05-19,春,153,中度污染,39,82,19,0.6,3,218
2022-05-20,春,148,轻度污染,32,72,19,0.5,3,212
2022-05-21,春,163,中度污染,30,78,19,0.5,3,228
2022-05-22,春,127,轻度污染,30,69,17,0.5,3,189
2022-05-23,春,127,轻度污染,27,61,15,0.5,3,189
2022-05-24,春,49,优,4,20,7,0.2,3,97
2022-05-25,春,48,优,7,26,14,0.2,3,96
2022-05-26,春,84,良,12,39,18,0.3,3,140
2022-05-27,春,178,中度污染,26,79,17,0.5,4,243
2022-05-28,春,61,良,15,44,10,0.3,3,113
2022-05-29,春,61,良,10,28,15,0.2,2,113
2022-05-30,春,114,轻度污染,18,50,22,0.4,3,175
2022-05-31,春,91,良,14,36,19,0.3,3,149
2022-06-01,夏,173,中度污染,21,55,22,0.4,3,238
2022-06-02,夏,200,中度污染,34,79,21,0.7,6,265
2022-06-03,夏,101,轻度污染,24,47,10,0.4,3,161
2022-06-04,夏,50,优,11,30,10,0.3,3,100
2022-06-05,夏,48,优,3,9,7,0.2,3,95
2022-06-06,夏,77,良,10,28,13,0.4,2,132
2022-06-07,夏,68,良,23,49,14,0.7,3,121
2022-06-08,夏,60,良,25,48,17,0.8,3,111
2022-06-09,夏,109,轻度污染,29,66,14,0.7,2,169
2022-06-10,夏,73,良,23,53,14,0.6,3,127
2022-06-11,夏,90,良,17,33,11,0.5,3,147
2022-06-12,夏,55,良,16,29,12,0.4,3,105
2022-06-13,夏,60,良,14,28,13,0.5,3,111
2022-06-14,夏,90,良,22,41,13,0.6,3,148
2022-06-15,夏,131,轻度污染,26,55,17,0.6,3,194
2022-06-16,夏,145,轻度污染,36,74,18,0.9,3,209
2022-06-17,夏,159,中度污染,35,72,12,0.9,2,224
2022-06-18,夏,151,中度污染,31,62,11,0.8,3,216
2022-06-19,夏,170,中度污染,34,72,14,0.8,2,235
2022-06-20,夏,172,中度污染,57,107,19,1.1,3,237
2022-06-21,夏,73,良,53,79,17,0.9,3,100
2022-06-22,夏,81,良,12,17,14,0.4,3,137
2022-06-23,夏,73,良,5,15,17,0.2,2,127
2022-06-24,夏,205,重度污染,20,56,23,0.4,3,287
2022-06-25,夏,105,轻度污染,24,55,13,0.6,3,165
2022-06-26,夏,70,良,26,40,10,0.6,2,123
2022-06-27,夏,46,优,12,19,9,0.4,3,91
2022-06-28,夏,44,优,9,15,9,0.4,3,87
2022-06-29,夏,76,良,14,25,12,0.4,3,131
2022-06-30,夏,69,良,20,28,10,0.6,3,122
2022-07-01,夏,106,轻度污染,37,52,14,0.7,3,166
2022-07-02,夏,64,良,23,32,10,0.6,3,116
2022-07-03,夏,56,良,19,26,12,0.6,3,107
2022-07-04,夏,79,良,35,48,11,0.6,3,134
2022-07-05,夏,56,良,9,15,10,0.4,3,107
2022-07-06,夏,96,良,10,25,18,0.4,3,155
2022-07-07,夏,83,良,17,41,19,0.5,3,139
2022-07-08,夏,45,优,10,26,19,0.3,2,90
2022-07-09,夏,62,良,9,19,11,0.4,3,114
2022-07-10,夏,69,良,22,38,18,0.5,3,122
2022-07-11,夏,51,良,14,21,11,0.5,3,101
2022-07-12,夏,87,良,11,24,15,0.5,3,144
2022-07-13,夏,82,良,8,20,16,0.3,3,138
2022-07-14,夏,83,良,10,28,21,0.3,3,139
2022-07-15,夏,161,中度污染,26,58,19,0.6,3,226
2022-07-16,夏,60,良,20,40,16,0.4,2,112
2022-07-17,夏,71,良,8,26,16,0.3,2,125
2022-07-18,夏,120,轻度污染,14,43,20,0.4,2,181
2022-07-19,夏,108,轻度污染,25,54,17,0.5,3,168
2022-07-20,夏,128,轻度污染,20,43,16,0.4,2,190
2022-07-21,夏,110,轻度污染,27,57,19,0.5,2,171
2022-07-22,夏,85,良,10,20,11,0.3,2,141
2022-07-23,夏,136,轻度污染,24,46,16,0.5,2,199
2022-07-24,夏,110,轻度污染,22,44,14,0.4,2,171
2022-07-25,夏,100,良,31,50,13,0.5,2,160
2022-07-26,夏,50,优,17,25,10,0.5,3,99
2022-07-27,夏,51,良,6,10,10,0.4,3,101
2022-07-28,夏,92,良,15,28,15,0.4,3,150
2022-07-29,夏,97,良,35,54,13,0.7,3,156
2022-07-30,夏,95,良,28,44,14,0.5,3,154
2022-07-31,夏,120,轻度污染,38,59,15,0.6,3,181
2022-08-01,夏,98,良,42,63,16,0.6,3,157
2022-08-02,夏,98,良,40,59,13,0.5,3,157
2022-08-03,夏,102,轻度污染,35,55,12,0.6,3,162
2022-08-04,夏,108,轻度污染,17,28,12,0.5,3,168
2022-08-05,夏,70,良,21,37,17,0.6,3,123
2022-08-06,夏,81,良,27,38,13,0.6,3,137
2022-08-07,夏,33,优,8,16,14,0.4,3,66
2022-08-08,夏,40,优,8,17,13,0.4,3,80
2022-08-09,夏,82,良,11,24,14,0.4,3,138
2022-08-10,夏,98,良,19,38,14,0.5,3,157
2022-08-11,夏,100,良,36,60,13,0.6,3,160
2022-08-12,夏,110,轻度污染,46,65,15,0.8,3,170
2022-08-13,夏,40,优,28,39,13,1.0,3,71
2022-08-14,夏,41,优,8,13,13,0.5,3,82
2022-08-15,夏,69,良,6,15,14,0.4,3,122
2022-08-16,夏,86,良,28,51,15,0.6,3,143
2022-08-17,夏,47,优,30,41,14,0.6,3,93
2022-08-18,夏,39,优,9,14,13,0.4,3,78
2022-08-19,夏,79,良,11,27,17,0.4,3,134
2022-08-20,夏,92,良,28,53,15,0.5,3,150
2022-08-21,夏,52,良,11,15,10,0.3,3,102
2022-08-22,夏,26,优,4,11,15,0.2,3,52
2022-08-23,夏,63,良,8,23,16,0.3,3,115
2022-08-24,夏,40,优,9,24,17,0.3,3,79
2022-08-25,夏,30,优,6,21,17,0.2,3,60
2022-08-26,夏,35,优,5,19,17,0.2,3,69
2022-08-27,夏,38,优,14,38,25,0.3,3,58
2022-08-28,夏,41,优,19,31,14,0.4,3,82
2022-08-29,夏,77,良,21,36,19,0.4,3,132
2022-08-30,夏,47,优,5,12,19,0.3,3,93
2022-08-31,夏,66,良,9,29,17,0.3,3,119
2022-09-01,秋,86,良,18,47,21,0.4,2,143
2022-09-02,秋,85,良,31,59,24,0.5,2,141
2022-09-03,秋,95,良,33,51,16,0.5,3,154
2022-09-04,秋,40,优,5,14,14,0.2,3,80
2022-09-05,秋,36,优,6,23,20,0.2,2,72
2022-09-06,秋,58,良,9,29,23,0.3,2,109
2022-09-07,秋,111,轻度污染,19,50,30,0.4,2,172
2022-09-08,秋,157,中度污染,35,74,28,0.6,2,222
2022-09-09,秋,157,中度污染,44,76,19,0.8,3,222
2022-09-10,秋,100,良,29,51,14,0.6,2,160
2022-09-11,秋,120,轻度污染,49,80,21,0.7,2,181
2022-09-12,秋,106,轻度污染,56,85,22,0.8,3,166
2022-09-13,秋,71,良,34,54,17,0.6,2,125
2022-09-14,秋,85,良,21,48,17,0.6,2,141
2022-09-15,秋,99,良,25,52,21,0.5,2,158
2022-09-16,秋,123,轻度污染,39,79,27,0.7,3,185
2022-09-17,秋,43,优,9,28,19,0.3,3,85
2022-09-18,秋,37,优,5,24,18,0.2,3,73
2022-09-19,秋,41,优,6,25,16,0.2,3,81
2022-09-20,秋,75,良,18,53,28,0.4,2,130
2022-09-21,秋,47,优,17,47,15,0.3,3,78
2022-09-22,秋,33,优,4,22,12,0.2,3,66
2022-09-23,秋,49,优,15,46,29,0.3,2,98
2022-09-24,秋,100,良,45,104,39,0.6,3,159
2022-09-25,秋,147,轻度污染,57,113,40,0.8,4,211
2022-09-26,秋,145,轻度污染,59,113,39,0.8,3,209
2022-09-27,秋,133,轻度污染,59,114,38,0.8,3,196
2022-09-28,秋,150,轻度污染,65,124,38,0.8,3,215
2022-09-29,秋,146,轻度污染,81,142,42,0.9,3,210
2022-09-30,秋,94,良,70,118,35,0.8,2,112
2022-10-01,秋,34,优,14,20,12,0.4,3,67
2022-10-02,秋,23,优,6,10,10,0.3,3,45
2022-10-03,秋,31,优,3,11,11,0.1,3,61
2022-10-04,秋,29,优,9,24,19,0.2,3,58
2022-10-05,秋,46,优,21,46,25,0.3,2,66
2022-10-06,秋,70,良,51,87,31,0.6,2,82
2022-10-07,秋,84,良,62,93,28,0.6,2,24
2022-10-08,秋,33,优,2,8,6,0.1,3,66
2022-10-09,秋,34,优,4,13,13,0.2,3,68
2022-10-10,秋,36,优,14,36,28,0.3,2,63
2022-10-11,秋,71,良,50,92,47,0.6,3,65
2022-10-12,秋,115,轻度污染,87,135,51,0.7,3,84
2022-10-13,秋,142,轻度污染,108,161,51,0.8,3,118
2022-10-14,秋,142,轻度污染,108,156,38,0.8,3,142
2022-10-15,秋,29,优,4,12,8,0.1,3,57
2022-10-16,秋,27,优,3,13,12,0.2,2,53
2022-10-17,秋,32,优,10,31,25,0.3,2,59
2022-10-18,秋,63,良,39,76,40,0.5,3,61
2022-10-19,秋,105,轻度污染,79,128,52,0.7,3,56
2022-10-20,秋,128,轻度污染,97,145,43,0.7,3,120
2022-10-21,秋,39,优,19,39,16,0.2,2,67
2022-10-22,秋,31,优,8,25,24,0.3,2,62
2022-10-23,秋,58,良,29,66,35,0.6,3,72
2022-10-24,秋,120,轻度污染,91,144,47,0.9,4,95
2022-10-25,秋,129,轻度污染,98,141,38,0.7,3,64
2022-10-26,秋,25,优,8,22,20,0.3,2,43
2022-10-27,秋,57,良,21,63,37,0.5,3,22
2022-10-28,秋,66,良,38,82,40,0.6,2,31
2022-10-29,秋,97,良,72,110,42,0.6,2,35
2022-10-30,秋,37,优,21,37,19,0.3,2,59
2022-10-31,秋,34,优,10,28,27,0.3,2,50
2022-11-01,秋,59,良,33,68,35,0.5,3,53
2022-11-02,秋,45,优,23,45,21,0.4,3,48
2022-11-03,秋,31,优,14,30,20,0.2,2,61
2022-11-04,秋,54,良,30,58,36,0.4,2,52
2022-11-05,秋,109,轻度污染,82,127,53,0.7,3,39
2022-11-06,秋,46,优,28,46,31,0.4,2,63
2022-11-07,秋,61,良,37,71,44,0.5,2,50
2022-11-08,秋,103,轻度污染,77,116,52,0.7,3,43
2022-11-09,秋,119,轻度污染,90,113,32,0.8,2,83
2022-11-10,秋,128,轻度污染,97,121,38,1.5,2,18
2022-11-11,秋,29,优,3,9,10,0.3,3,57
2022-11-12,秋,24,优,8,15,19,0.2,3,48
2022-11-13,秋,53,良,28,56,40,0.5,2,25
2022-11-14,秋,40,优,18,37,32,0.4,2,59
2022-11-15,秋,49,优,20,46,39,0.4,3,38
2022-11-16,秋,83,良,61,100,49,0.7,3,33
2022-11-17,秋,110,轻度污染,83,124,49,1.0,4,29
2022-11-18,秋,130,轻度污染,99,144,45,1.0,3,52
2022-11-19,秋,148,轻度污染,113,169,44,1.0,2,14
2022-11-20,秋,57,良,36,63,28,0.5,3,51
2022-11-21,秋,62,良,41,73,39,0.6,3,37
2022-11-22,秋,97,良,72,107,41,0.7,2,39
2022-11-23,秋,156,中度污染,119,165,50,1.0,2,16
2022-11-24,秋,72,良,52,88,23,0.5,2,67
2022-11-25,秋,28,优,6,23,14,0.2,2,56
2022-11-26,秋,41,优,19,41,28,0.4,3,43
2022-11-27,秋,76,良,31,101,19,0.3,3,55
2022-11-28,秋,40,优,8,40,3,0.2,2,52
2022-11-29,秋,31,优,9,31,8,0.2,2,54
2022-11-30,秋,34,优,12,34,14,0.2,2,51
2022-12-01,冬,61,良,37,71,41,0.6,3,20
2022-12-02,冬,32,优,11,27,14,0.2,2,63
2022-12-03,冬,33,优,15,33,26,0.3,2,45
2022-12-04,冬,46,优,22,46,31,0.4,3,51
2022-12-05,冬,52,良,26,54,38,0.5,3,43
2022-12-06,冬,48,优,21,45,38,0.4,3,42
2022-12-07,冬,47,优,23,47,36,0.5,2,53
2022-12-08,冬,63,良,44,76,44,0.5,3,37
2022-12-09,冬,34,优,6,17,8,0.2,2,68
2022-12-10,冬,30,优,11,25,22,0.3,2,59
2022-12-11,冬,500,严重污染,144,665,16,0.3,3,66
2022-12-12,冬,78,良,17,105,3,0.2,2,64
2022-12-13,冬,57,良,18,63,27,0.3,2,39
2022-12-14,冬,37,优,11,37,14,0.2,2,56
2022-12-15,冬,29,优,7,25,9,0.2,2,57
2022-12-16,冬,30,优,6,30,4,0.1,2,60
2022-12-17,冬,41,优,14,41,25,0.3,2,44
2022-12-18,冬,50,优,21,50,38,0.4,2,43
2022-12-19,冬,58,良,30,66,41,0.5,3,35
2022-12-20,冬,28,优,8,28,9,0.2,2,56
2022-12-21,冬,30,优,5,15,4,0.2,2,60
2022-12-22,冬,30,优,8,19,14,0.2,2,59
2022-12-23,冬,30,优,15,28,22,0.3,2,59
2022-12-24,冬,44,优,24,41,35,0.5,3,46
2022-12-25,冬,50,优,24,50,31,0.4,3,50
2022-12-26,冬,31,优,10,26,14,0.2,2,62
2022-12-27,冬,36,优,16,36,27,0.3,3,49
2022-12-28,冬,30,优,9,21,18,0.3,2,59
2022-12-29,冬,48,优,20,41,38,0.5,3,37
2022-12-30,冬,47,优,24,47,37,0.5,3,43
2022-12-31,冬,38,优,19,38,28,0.4,3,49
2023-01-01,冬,29,优,11,21,18,0.2,2,57
2023-01-02,冬,43,优,21,40,34,0.4,2,41
2023-01-03,冬,61,良,43,72,46,0.6,3,35
2023-01-04,冬,108,轻度污染,81,120,62,0.9,4,25
2023-01-05,冬,81,良,57,112,43,0.6,3,67
2023-01-06,冬,66,良,21,82,41,0.5,2,34
2023-01-07,冬,59,良,24,67,31,0.4,3,55
2023-01-08,冬,37,优,15,37,26,0.4,3,56
2023-01-09,冬,61,良,38,71,48,0.6,4,37
2023-01-10,冬,84,良,62,97,58,0.8,4,19
2023-01-11,冬,117,轻度污染,88,127,57,0.9,5,12
2023-01-12,冬,94,良,70,87,26,0.6,2,62
2023-01-13,冬,35,优,3,9,5,0.1,2,69
2023-01-14,冬,34,优,7,23,9,0.2,2,67
2023-01-15,冬,45,优,19,45,24,0.3,2,54
2023-01-16,冬,81,良,25,111,12,0.3,2,66
2023-01-17,冬,72,良,29,93,25,0.4,3,53
2023-01-18,冬,73,良,28,95,18,0.3,2,61
2023-01-19,冬,42,优,10,42,7,0.3,2,60
2023-01-20,冬,58,良,38,66,24,0.5,4,53
2023-01-21,冬,93,良,69,119,22,0.6,4,64
2023-01-22,冬,54,良,31,57,5,0.4,2,66
2023-01-23,冬,36,优,8,36,6,0.2,2,62
2023-01-24,冬,47,优,26,47,22,0.4,3,46
2023-01-25,冬,47,优,20,47,15,0.3,2,64
2023-01-26,冬,32,优,7,24,7,0.2,2,63
2023-01-27,冬,62,良,16,74,12,0.2,2,64
2023-01-28,冬,65,良,22,79,16,0.3,2,72
2023-01-29,冬,64,良,36,78,39,0.5,4,51
2023-01-30,冬,72,良,34,93,29,0.5,3,78
2023-01-31,冬,35,优,8,28,7,0.2,2,69
2023-02-01,冬,26,优,11,24,20,0.3,2,52
2023-02-02,冬,49,优,26,48,39,0.5,3,40
2023-02-03,冬,52,良,30,54,37,0.5,3,60
2023-02-04,冬,104,轻度污染,78,118,56,0.8,6,39
2023-02-05,冬,127,轻度污染,96,139,46,1.0,7,70
2023-02-06,冬,65,良,47,75,41,0.8,5,66
2023-02-07,冬,35,优,20,34,26,0.4,2,70
2023-02-08,冬,69,良,50,71,44,0.7,5,45
2023-02-09,冬,118,轻度污染,89,104,37,0.7,2,48
2023-02-10,冬,186,中度污染,140,182,39,1.0,2,27
2023-02-11,冬,103,轻度污染,77,95,26,0.8,2,42
